"Origen","Destino","TTicket","TEscaleraAnden","TAndenEscalera","TT12","TT23","TT32","TT21","TTotalTren"
3,2,0,29.1407646425068,26.451419792138,0,0,48.1964748445898,0,48.1964748445898
3,1,0,119.195195962757,27.2390460400822,0,0,40.1252065971494,74.6376370274216,114.762843624571
1,2,0,19.8609300237149,108.971458574256,65.7200317553383,0,0,0,65.7200317553383
1,3,0,23.0718086287379,92.3624060269365,73.2555455248791,43.0820648092777,0,0,116.337610334157
3,1,0,17.9111018115093,41.2377094942757,0,0,45.7300891936757,65.4316207235288,111.161709917204
3,2,0,51.331577327716,47.0057509175006,0,0,45.8833570382558,0,45.8833570382558
3,2,0,128.748193674519,50.5432907106791,0,0,40.9406724316068,0,40.9406724316068
3,2,0,50.6492355449085,52.1584781712357,0,0,44.8827425274067,0,44.8827425274067
1,2,0,10.1834437067512,30.9580660238862,70.7523163650572,0,0,0,70.7523163650572
2,1,50.8909678703225,71.0924302947648,30.3811263284626,0,0,0,74.1173171011576,74.1173171011576
3,1,0,45.3375254557372,25.3187252572718,0,0,42.8494532965124,73.6831424122138,116.532595708726
2,1,51.8130254194782,32.5263401539996,25.8505029036644,0,0,0,67.679639232708,67.679639232708
3,1,0,21.3345058946882,21.0555958934128,0,0,42.3490770370699,64.2528652401742,106.601942277244
2,1,67.6680989399829,84.2801756560247,17.4819515179843,0,0,0,71.0385368736801,71.0385368736801
3,2,28.3337276776413,41.6865684278309,37.749096811749,0,0,49.8210587049834,0,49.8210587049834
2,1,55.2394670963235,40.6175714964047,26.597740130816,0,0,0,66.6007243770543,66.6007243770543
3,1,0,30.4299192875624,22.5570592377335,0,0,49.2372265364975,63.1384036209857,112.375630157483
2,1,0,58.7185292305861,49.3688891438727,0,0,0,74.9147602640773,74.9147602640773
2,1,40.7033438095732,156.956802561768,48.3127414886374,0,0,0,75.449677864461,75.449677864461
3,1,0,53.5016065074091,11.1933144927025,0,0,46.3573701214045,64.9726948662299,111.330064987634
1,2,23.8396029111784,89.635171896851,42.5385111278359,68.2846962542598,0,0,0,68.2846962542598
3,2,0,37.5413749366999,61.8648325440414,0,0,44.075073658023,0,44.075073658023
1,3,15.2791570207852,37.209117579365,80.5928640014111,69.8363214126297,46.3918106653728,0,0,116.228132078002
3,1,0,34.6731584891677,24.3095533277342,0,0,43.3596830884926,70.7901102604106,114.149793348903
2,1,67.1329076457883,21.5693565754786,27.5996055073085,0,0,0,69.6267388969924,69.6267388969924
3,1,0,76.2729090418587,16.9457584433258,0,0,40.0228752265684,70.2782055575049,110.301080784073
3,1,25.969094305058,19.8209808179544,33.7105116507957,0,0,48.4338864311576,66.8608115271891,115.294697958347
2,1,45.777445961165,108.514647711201,24.7290130774679,0,0,0,68.1113720641972,68.1113720641972
3,2,0,16.6623716056347,46.5351426495675,0,0,42.0931932725944,0,42.0931932725944
3,1,0,46.0809226332404,41.7618781683927,0,0,49.8204063228332,71.4812890662555,121.301695389089
1,3,0,23.1734460964799,59.9015008268838,71.224211641923,45.1043513743207,0,0,116.328563016244
2,1,57.6969907181634,69.1544832636542,29.2004443324151,0,0,0,69.6050647731269,69.6050647731269
1,3,0,11.267295258785,60.8912518603687,72.6958605856439,45.7856643479317,0,0,118.481524933576
2,1,0,20.5713253316004,107.433891029735,0,0,0,63.9515046048773,63.9515046048773
3,1,0,51.36161432373,33.1378377406838,0,0,44.0860421978869,74.9572607037563,119.043302901643
2,1,44.43270429097,45.2516267501176,57.6939850647874,0,0,0,73.3566514147557,73.3566514147557
2,3,0,36.4101571263745,29.6927160024643,0,43.1820639059879,0,0,43.1820639059879
2,1,47.0898363597544,44.8126150593579,12.9638418462127,0,0,0,68.5406184965803,68.5406184965803
3,1,0,37.4109810777009,21.3930330038578,0,0,43.830650371965,59.5840329978218,103.414683369787
3,1,0,67.2427021695261,15.3205492963578,0,0,42.2978271171451,77.5764370815875,119.874264198733
3,1,0,18.4804349825974,22.967136176303,0,0,43.4670110652223,73.0828465216341,116.549857586856
3,1,0,15.1697293488696,33.9124532000842,0,0,47.1325925528072,62.5672480703499,109.699840623157
3,1,0,57.8048828336258,15.3189356252551,0,0,40.6335869012401,70.0458733391738,110.679460240414
2,1,76.1342852228085,39.4422770291567,19.6711226645857,0,0,0,69.1403185001607,69.1403185001607
1,3,28.526455827808,13.03979719989,146.958323621637,71.7504052489176,45.7055269391276,0,0,117.455932188045
3,1,19.4750728225957,54.8064324988012,27.6647050297799,0,0,46.3164756307378,60.5487993394207,106.865274970159
3,2,0,61.6791206581478,21.8537924159318,0,0,49.0002501220442,0,49.0002501220442
1,2,0,12.3764547985047,32.5475778049703,71.4316778902065,0,0,0,71.4316778902065
2,1,50.1777469495661,24.3191660940647,20.308704888932,0,0,0,72.7713180027596,72.7713180027596
2,1,58.3693589370379,45.5090391765065,25.8908034665906,0,0,0,75.1935142591482,75.1935142591482
3,2,0,54.1828560812359,28.3176988828927,0,0,43.5779510019347,0,43.5779510019347
3,1,0,32.1182171814144,10.5430102813989,0,0,46.3107551285066,66.0930089257244,112.403764054231
3,1,0,15.2512569725513,47.5407754240518,0,0,43.5535880504176,66.7778444503975,110.331432500815
2,1,0,25.0158963334583,31.3534229426625,0,0,0,75.4975438727641,75.4975438727641
2,1,41.5763994218748,31.1648014886305,10.4529382549667,0,0,0,63.6492731242241,63.6492731242241
3,2,0,107.598302263309,76.4975495611258,0,0,47.4597966880538,0,47.4597966880538
2,1,63.1848005242225,26.414366052486,25.4090240403059,0,0,0,62.1842939637281,62.1842939637281
2,1,81.4004464610175,27.8558259410784,16.6613535583019,0,0,0,67.0905247483994,67.0905247483994
3,1,26.7100557310182,15.6447560471186,11.8817961581075,0,0,40.6128484965302,71.6542642682029,112.267112764733
1,2,0,29.3653055085781,25.5199698777869,72.8199025891302,0,0,0,72.8199025891302
3,1,0,36.2652734853327,41.3787177813387,0,0,44.0640150662512,79.6012778779548,123.665292944206
1,3,0,52.1031878060442,25.9023664525043,65.7984363497177,47.766818604432,0,0,113.56525495415
2,3,47.2607646912641,39.3753839936107,61.0393593816047,0,44.2143342085183,0,0,44.2143342085183
2,3,0,51.7178328836464,127.894811623528,0,49.2095990455709,0,0,49.2095990455709
2,1,48.2966805256753,41.2325885693047,12.8289684187621,0,0,0,63.9879446813077,63.9879446813077
3,1,0,21.0910024307668,41.0656284151559,0,0,41.5236332733184,67.1130468080591,108.636680081377
2,1,65.5326249536278,25.0446357531473,12.6527746394277,0,0,0,62.385111988321,62.385111988321
2,3,59.1977392840513,33.8155883599737,135.321070843174,0,48.5873972857371,0,0,48.5873972857371
1,3,0,10.6856366526335,86.2877872552643,73.9969401385123,49.3013631738722,0,0,123.298303312384
2,1,0,63.6254398836463,26.3330381597382,0,0,0,65.4400108555572,65.4400108555572
2,3,52.64759690867,81.6443826605506,18.2553699053824,0,49.0890263603069,0,0,49.0890263603069
1,3,0,12.1578984068638,89.4640059735546,77.0855567446289,49.6684864116833,0,0,126.754043156312
1,3,0,120.195686550518,126.098314814999,68.472319915755,40.9415815770626,0,0,109.413901492818
3,1,0,29.5550429262221,59.2682451357074,0,0,48.4617010504007,65.2666493985829,113.728350448984
3,1,0,29.6230292273528,30.7629174555203,0,0,47.1173123409972,75.2661895434388,122.383501884436
1,3,32.4906176158659,71.6944326426754,137.218559197017,68.6360320564429,46.5231528575532,0,0,115.159184913996
2,3,89.3636808841391,36.9236548803747,36.9433360733092,0,49.5538413338363,0,0,49.5538413338363
3,1,0,69.477070829082,40.5511140434032,0,0,46.580113186501,73.8799721268484,120.460085313349
2,3,0,49.9045021260593,72.0431492444048,0,41.3918146165088,0,0,41.3918146165088
3,1,13.3131574229256,19.0569267417826,20.6611598562449,0,0,45.2724885125645,74.118414888181,119.390903400745
3,1,0,40.5991275236011,23.663988923654,0,0,43.2796891755424,77.5763117895768,120.856000965119
2,3,0,20.391462038916,46.6647301445715,0,45.9911477868445,0,0,45.9911477868445
2,3,49.8516263412524,29.2816102737561,55.9855828859885,0,47.5473481230438,0,0,47.5473481230438
3,1,0,90.1305983927021,24.1347851037028,0,0,40.6550711626187,75.3070708723662,115.962142034985
3,1,0,111.077826986636,39.253331570137,0,0,45.856562172994,70.1194756531054,115.976037826099
3,1,0,26.8708297796547,17.1723430603743,0,0,43.1872105225921,73.2014511306425,116.388661653235
3,1,0,70.6423691835558,13.741016946733,0,0,48.7569793360308,70.0368893661614,118.793868702192
1,2,0,65.9471376971488,26.6851803592155,69.3145775403305,0,0,0,69.3145775403305
3,1,23.0498208044455,29.0273009240627,14.5818423386663,0,0,49.362957093399,66.8930723056004,116.256029398999
1,3,39.263477901789,53.7157427207959,39.8734343424439,73.3123974989461,48.0631017475389,0,0,121.375499246485
2,1,53.90712303756,43.2047117979584,18.0025819782168,0,0,0,77.0169772966997,77.0169772966997
3,2,23.480168605009,22.605640720576,46.8785531899396,0,0,47.0029427390546,0,47.0029427390546
2,1,69.1761092589762,114.232073197688,12.4975298624486,0,0,0,76.9790120278846,76.9790120278846
1,3,0,145.585074081906,23.3823333494365,67.8041671004317,46.4166618674062,0,0,114.220828967838
1,2,4.26538998241253,18.7286172993481,74.3367967420129,67.4280075636893,0,0,0,67.4280075636893
3,1,0,34.4283140636981,21.5852993540466,0,0,47.1334402263165,73.4412558045419,120.574696030858
2,1,66.8794730105546,43.0843964664027,36.337672638798,0,0,0,63.1986108492725,63.1986108492725
1,2,22.005879684462,16.6640858445317,20.9136881725863,72.6181870257403,0,0,0,72.6181870257403
3,2,0,42.0844193920493,25.890830704011,0,0,43.6596028879285,0,43.6596028879285
2,1,50.6340395412252,86.9978740959804,10.8618657927512,0,0,0,73.0875798582077,73.0875798582077
2,1,58.3058649654337,44.1160084680089,10.5408447608352,0,0,0,70.4845561570557,70.4845561570557
2,1,46.2062524656663,45.0726668989722,12.9889546707273,0,0,0,71.873110447365,71.873110447365
3,1,0,26.2619931809604,19.0231558121741,0,0,46.4978948421776,71.1207584463139,117.618653288492
3,1,0,32.0667001605034,26.9501886694672,0,0,46.1011725245044,71.1414917482569,117.242664272761
2,1,53.8485904814936,40.5361374095082,11.602441234551,0,0,0,73.0162898040729,73.0162898040729
3,2,0,165.006478643956,38.5441749216989,0,0,47.3642194736749,0,47.3642194736749
3,1,0,82.8637357818415,28.8269350795454,0,0,40.8712133276276,66.362004584778,107.233217912406
3,1,0,65.9344404173975,12.5681725610048,0,0,41.6961384913884,66.1385921332514,107.83473062464
3,1,0,172.690504408422,24.220332558358,0,0,44.6674912655726,65.6233317370044,110.290823002577
3,1,0,24.3651224571536,12.5207001250237,0,0,40.9390193037689,77.669273194237,118.608292498006
2,3,83.2200934705118,30.117759485729,260.8994287118,0,47.5997414905578,0,0,47.5997414905578
3,1,0,80.2754674475072,20.5652525275946,0,0,40.4108280898072,66.6809284149483,107.091756504755
2,1,63.1511581464033,35.3617278253244,34.6158081284704,0,0,0,69.1124658122359,69.1124658122359
2,1,0,122.63287141415,27.7917656480315,0,0,0,63.4058526568019,63.4058526568019
1,2,34.846024641362,26.4368187068942,20.1777606683624,68.9493256178788,0,0,0,68.9493256178788
1,2,0,38.8326636685019,78.5280957792826,64.0146779480442,0,0,0,64.0146779480442
3,1,0,229.206518593589,38.6959674444004,0,0,42.5636342004873,66.193908975176,108.757543175663
3,1,0,54.7802444530611,34.6027851841393,0,0,49.441474233754,67.500962440571,116.942436674325
3,1,0,46.8163684434417,20.0413504759643,0,0,42.9515734268352,73.1512452982581,116.102818725093
3,1,0,25.2309723570943,48.1349858252292,0,0,46.1511698854156,66.987571550477,113.138741435893
2,3,0,22.7212494462946,33.4422801621258,0,45.0867678155191,0,0,45.0867678155191
3,1,18.6872129706831,34.3612276948988,20.5301814712584,0,0,44.1158238332719,68.2368950923136,112.352718925585
3,2,0,29.1620787605643,27.8313589002937,0,0,49.7678289702162,0,49.7678289702162
3,1,0,75.9421172764249,19.3140707723796,0,0,46.4802093058825,72.7833411900978,119.26355049598
3,1,0,25.258393288407,57.2534311701124,0,0,49.355661906302,67.9599952032953,117.315657109597
2,1,51.5382704540958,37.5571269076318,23.3680250588804,0,0,0,71.7966083248351,71.7966083248351
1,2,0,18.0923932790756,36.1907453741878,75.6661112839608,0,0,0,75.6661112839608
3,2,0,17.0112265009778,49.5033888040546,0,0,40.10055168299,0,40.10055168299
3,1,0,31.7012835291096,23.5326526127756,0,0,47.0683947880752,71.8693096159909,118.937704404066
2,1,68.240893715737,72.6140318709876,13.4514245949686,0,0,0,68.175441015301,68.175441015301
2,1,61.0814344778204,20.7696968549863,11.4640694018453,0,0,0,82.4109286777665,82.4109286777665
2,1,64.7737508763086,75.2721909222133,18.1962712388486,0,0,0,67.2621522578347,67.2621522578347
3,2,0,31.0808016546071,21.7253641830617,0,0,46.1891566915438,0,46.1891566915438
3,2,0,102.12433643135,44.4681005592296,0,0,49.8192982468754,0,49.8192982468754
1,3,0,14.1980053414563,27.5006499471936,66.6122422836823,45.0392667599954,0,0,111.651509043678
3,1,0,30.5027978308499,24.2492776355686,0,0,49.8001180659048,72.2247996292602,122.024917695165
3,2,0,70.4076691700106,52.5023097625438,0,0,42.773029031232,0,42.773029031232
3,1,0,38.699742872268,15.6535637322892,0,0,42.7643718430772,74.2993847963408,117.063756639418
3,1,14.7684232417936,105.802514771546,31.9126816511014,0,0,47.7079891879112,75.1215145839602,122.829503771871
1,3,26.5469719743278,52.5062655954147,30.5208285152912,72.2630359798657,43.0938657838851,0,0,115.356901763751
1,2,0,14.6445099602631,31.8650954787887,72.0568619155214,0,0,0,72.0568619155214
2,1,0,79.7386938308306,23.6016984749585,0,0,0,65.2716373268734,65.2716373268734
2,3,55.2152483620126,80.8709841755159,150.498126440479,0,47.3392105498351,0,0,47.3392105498351
3,1,0,19.6228725970385,24.4368093824925,0,0,41.7012641299516,79.6653546833182,121.36661881327
3,1,0,28.1436477974057,15.0815544743091,0,0,47.2624090849422,69.5717105335548,116.834119618497
3,1,0,29.7558836638927,11.6667801421136,0,0,47.0357296662405,60.4258010573192,107.46153072356
1,3,0,19.6755088679492,27.9592543840408,69.6922055271751,45.3327612695284,0,0,115.024966796703
3,1,19.178875973964,16.8999268670791,40.9391895664816,0,0,43.6957330955192,77.874543329453,121.570276424972
2,3,48.4962382762913,60.0159020523045,58.3254340359275,0,49.5914704259485,0,0,49.5914704259485
1,3,0,30.6793266645816,51.3855808857893,80.6894499997121,46.2020295369439,0,0,126.891479536656
3,1,18.7090313924696,34.6183670498431,14.2104184161872,0,0,49.4834363460541,74.9211387799855,124.40457512604
1,3,0,32.8705725437942,18.2669321409139,66.0076920345074,47.3316643550061,0,0,113.339356389513
1,2,0,41.3808446733241,21.7163727339357,65.5437077048911,0,0,0,65.5437077048911
2,1,0,66.6401936647422,18.2367685064673,0,0,0,68.1570999705198,68.1570999705198
3,1,0,79.2987794378155,26.4564831173959,0,0,45.9777283109725,64.982003737949,110.959732048921
2,1,0,37.5347985094413,17.9411241225898,0,0,0,64.1898671928006,64.1898671928006
1,3,25.7661622267155,29.7313655531945,65.4874528927689,77.8270912378465,47.546905844938,0,0,125.373997082785
3,1,0,79.4208881970415,42.7347051707988,0,0,44.8779799998738,72.2740094461714,117.151989446045
3,1,0,109.123505721416,25.5380010037663,0,0,43.4506924590096,70.6622907700806,114.11298322909
2,3,41.1608008879493,39.6175843244419,42.2981095872819,0,41.6020108805969,0,0,41.6020108805969
1,3,23.8841363116472,32.5737255964228,94.9694784697065,62.8988638559997,43.1098535214551,0,0,106.008717377455
2,1,0,25.7171040261164,52.7122953724283,0,0,0,74.5747301013493,74.5747301013493
3,1,0,110.693167219485,20.391108037774,0,0,49.2353943618946,70.3476113021221,119.583005664017
3,2,0,83.2952409204016,42.7468322003275,0,0,47.9839536524378,0,47.9839536524378
3,1,10.8601495388186,18.6233654080566,22.6634246204048,0,0,42.9786045360379,62.187365001342,105.16596953738
2,1,0,33.212234615836,132.333478622868,0,0,0,75.6448365515949,75.6448365515949
2,1,0,23.1110908975825,11.9760694354773,0,0,0,66.6954451521028,66.6954451521028
3,1,18.0021769420758,65.6669416261797,40.2597436084005,0,0,48.0625791521743,68.5062997858363,116.568878938011
2,3,0,35.2079529222101,19.8712700419128,0,41.7783296247944,0,0,41.7783296247944
3,1,0,90.3331951018343,17.0359514281154,0,0,47.4288593861274,67.6053136916802,115.034173077808
1,3,0,42.2200463322883,75.4460280354986,74.0269552222089,41.0355528397486,0,0,115.062508061957
1,3,45.1668411286829,37.1927214405479,60.9950542158189,70.3647603989293,43.2542170560919,0,0,113.618977455021
3,1,0,212.425060710844,40.8645726723557,0,0,44.1361783118919,71.2800938107274,115.416272122619
3,1,0,41.6932283900678,34.7925173296573,0,0,45.8706759870984,84.8993037952522,130.769979782351
1,3,0,14.6038000099361,44.202108903039,67.4065755593149,41.7458919924684,0,0,109.152467551783
2,1,52.1313547291619,39.3568055750802,33.6748173451963,0,0,0,67.2533778091145,67.2533778091145
1,3,0,21.8752111215144,16.6735549649199,69.2594403367252,44.3162541743368,0,0,113.575694511062
3,2,0,33.7650769390166,45.6049974063847,0,0,49.1714759566821,0,49.1714759566821
2,3,0,28.5440679639578,43.6860012246256,0,44.5077588199638,0,0,44.5077588199638
2,1,67.216215808989,55.4422505373571,14.7590762469918,0,0,0,69.0423274101487,69.0423274101487
2,1,60.5445204470232,69.1680673112102,58.7932020028062,0,0,0,61.0272448245982,61.0272448245982
1,3,21.4838392169934,10.8473559468985,59.3098736537581,75.8441731705707,43.1052213860676,0,0,118.949394556638
2,1,57.4077035127533,24.1231312323362,10.7845826246308,0,0,0,73.2121697141272,73.2121697141272
3,1,0,50.2116241911107,64.318688472075,0,0,44.2319787316956,69.1004794525671,113.332458184263
3,2,0,82.3787468608351,39.9327204981819,0,0,45.6094798701815,0,45.6094798701815
1,3,34.7425729591176,36.5055814935806,38.1884250417352,74.7409156323232,47.6346020819619,0,0,122.375517714285
2,1,54.1477531494868,99.2027234061997,15.205188440159,0,0,0,67.1009352943664,67.1009352943664
1,3,25.1684968261577,60.0449953913324,75.5685237298911,60.8766667556827,43.38849701453,0,0,104.265163770213
2,1,59.0519580168274,43.0180832920906,23.2260370440781,0,0,0,75.7491037527974,75.7491037527974
3,1,0,28.0226418189704,30.2029269918913,0,0,45.5209353892133,69.5380388497374,115.058974238951
2,1,0,50.2544523111049,18.8255193457007,0,0,0,65.3689743763177,65.3689743763177
2,1,52.7054861825937,56.2957448127184,28.4165967433693,0,0,0,68.2014607012936,68.2014607012936
1,3,33.434557170928,12.5038952413637,25.2508328296244,63.8024714696783,43.501327605918,0,0,107.303799075596
3,1,0,30.8544486947358,34.7076921901646,0,0,44.1450811782852,57.6029006552097,101.747981833495
3,1,27.9204136769304,36.2020783498883,13.4797672461718,0,0,47.6702941721305,64.664830305281,112.335124477412
3,1,0,18.3545809029483,17.5526581052691,0,0,43.3541912049986,73.7176041538667,117.071795358865
1,2,25.2214481982938,22.1869747247547,20.5236563687715,58.6411720573746,0,0,0,58.6411720573746
2,1,0,30.5777384806424,21.4725522769679,0,0,0,65.135940611371,65.135940611371
3,1,15.8215775092422,106.191070597449,11.033234493807,0,0,45.8879603771493,76.2455094764897,122.133469853639
3,1,21.4007133906337,92.4166469987402,27.5689014970305,0,0,44.6864307997748,70.673897795581,115.360328595356
1,3,0,19.8094442393631,20.802051499486,68.7881186107773,43.4171235235408,0,0,112.205242134318
3,1,0,42.1163518726826,15.892943254406,0,0,47.5659887772053,69.1016171145783,116.667605891784
1,3,36.2424068753282,21.698091942817,20.4463016614318,69.1239164612218,40.4862670879811,0,0,109.610183549203
3,1,23.6487298120241,35.8707091584802,49.9038427306299,0,0,41.0741384746507,60.6141264628129,101.688264937464
2,1,0,29.8760205646977,13.7440075352788,0,0,0,73.1127021653131,73.1127021653131
2,3,63.4496393061548,95.0600664466064,37.7218305319548,0,42.2183447470888,0,0,42.2183447470888
1,3,0,12.2487144824117,51.5292605485364,69.3151095796516,43.1565123028122,0,0,112.471621882464
3,1,0,21.9588588902546,24.5662919728146,0,0,40.8909407793544,69.8018212134181,110.692761992773
1,3,0,115.03361488511,19.2713284577645,73.6892511941746,49.1593987145461,0,0,122.848649908721
3,2,0,18.3089282363653,179.117309051126,0,0,42.6022911863402,0,42.6022911863402
2,3,0,42.7118201610448,62.8220464644914,0,40.3940719505772,0,0,40.3940719505772
1,2,0,22.2960127517581,34.8430575244129,65.8505807473486,0,0,0,65.8505807473486
2,1,40.6655907425211,24.6093200333416,55.5252597131383,0,0,0,65.7784386860427,65.7784386860427
2,3,60.1020909269946,46.8739315761689,97.5495874103079,0,44.3641851516441,0,0,44.3641851516441
1,3,20.3567726351231,10.6545772185957,31.875916980207,65.940100310305,47.4715509847738,0,0,113.411651295079
2,1,41.2492239893671,33.2071973470042,49.1486821679359,0,0,0,68.2537677784,68.2537677784
3,2,0,80.0227433409462,68.4537369362905,0,0,43.4902853355743,0,43.4902853355743
3,1,0,40.6755219399929,10.357972914353,0,0,42.6499166688882,72.8293173013604,115.479233970249
1,3,0,22.1921045333147,119.677644143428,70.0094342581057,47.3072325764224,0,0,117.316666834528
3,1,0,46.3926427865578,88.3188710692239,0,0,41.9870474142954,68.7832779911002,110.770325405396
1,3,0,26.8505809261444,92.3476821895609,70.3942413034533,42.9544820194133,0,0,113.348723322867
3,2,0,16.5287774325991,24.4765519572562,0,0,46.1726921028458,0,46.1726921028458
2,1,91.3756927338296,94.3571081756927,24.0378928734901,0,0,0,63.4583322578243,63.4583322578243
3,1,14.0149713772081,35.5303880944848,19.1185678075999,0,0,48.0617314670235,77.1139653864427,125.175696853466
2,1,67.0136867778381,32.8582173911855,20.6599644292146,0,0,0,65.56775170725,65.56775170725
3,1,0,44.8957734538202,13.0018513680694,0,0,48.3012697240338,61.0280240007818,109.329293724816
2,3,58.4787241384865,64.0996005915888,111.411081472959,0,40.2645293343812,0,0,40.2645293343812
2,1,0,35.4201153339818,21.0209231637418,0,0,0,65.5077528257222,65.5077528257222
3,1,0,37.2594701312482,15.3861343232919,0,0,43.3036037464626,74.7597892585325,118.063393004995
1,3,0,12.0487665858954,73.6906833913098,74.7334471478688,40.6584843457676,0,0,115.391931493636
1,3,0,15.0207920558751,58.0894997800935,62.6803083124709,41.1166845238768,0,0,103.796992836348
1,3,0,49.04779843818,126.728694127957,73.586308671999,45.2360644913279,0,0,118.822373163327
2,3,67.1127667791601,69.1708955888577,49.0314672870522,0,48.2242462597787,0,0,48.2242462597787
3,1,0,44.9524350075011,27.7758286435524,0,0,44.2576384870335,58.9835392504899,103.241177737523
3,1,0,28.3870438113809,26.5978712021353,0,0,40.4215849167667,71.8520538895511,112.273638806318
2,3,78.0994901801705,200.947237749746,40.2639868855476,0,42.2654705122113,0,0,42.2654705122113
2,1,0,93.7096144407432,17.8533981740475,0,0,0,67.469006303047,67.469006303047
1,2,0,34.06974138608,46.1325142147455,70.6801998969577,0,0,0,70.6801998969577
3,1,24.4130646244539,46.0249173251872,32.7567366178817,0,0,47.4391108122654,70.8933817054468,118.332492517712
1,3,0,11.7695698514581,154.648168302121,80.5074760683424,44.9665513215587,0,0,125.474027389901
3,1,0,28.3435482531786,39.5197596384173,0,0,47.6130265020765,74.1207751563803,121.733801658457
2,1,0,30.9628497017547,14.9129061837967,0,0,0,70.0394165581264,70.0394165581264
3,1,0,45.7907700986153,17.0205376204103,0,0,45.3129730164073,66.0032859875922,111.316259004
2,3,60.2409008829649,52.7781691482726,25.9039794839919,0,46.8435004609637,0,0,46.8435004609637
3,1,0,64.9831769226079,17.8918913899116,0,0,45.6378172943369,67.6939505219293,113.331767816266
1,3,0,27.0622694483938,85.7609408315191,71.4269562078042,43.1094430224039,0,0,114.536399230208
3,2,0,39.9337558075786,56.0567776956023,0,0,45.9274025820196,0,45.9274025820196
3,1,16.570972248349,155.503958765553,18.5473515093327,0,0,42.2451589512639,72.3759825320905,114.621141483354
3,2,0,51.7518281174784,54.5285320021219,0,0,41.4587488956749,0,41.4587488956749
2,1,28.6991615174409,24.4621308799833,32.8890490896049,0,0,0,68.5743049343016,68.5743049343016
2,1,54.6706460407195,53.7423878616158,37.2434772170129,0,0,0,67.197589177503,67.197589177503
1,3,38.9935723613705,17.190617566629,63.6480920372491,73.5924633559139,46.4223938807845,0,0,120.014857236698
3,1,0,43.0938792211895,77.9328498210678,0,0,47.9289014963433,69.991418844677,117.92032034102
3,1,18.3905721743547,53.0960452007805,39.4464270753746,0,0,45.275651793927,66.348932993361,111.624584787288
3,2,0,86.5422752465973,25.316749420017,0,0,47.7913580648601,0,47.7913580648601
2,1,61.4974774008936,40.4161724960431,32.3162151910377,0,0,0,63.5661855561395,63.5661855561395
3,1,0,30.4551650956273,33.585707823837,0,0,43.6248663743027,66.6607411524194,110.285607526722
3,1,0,34.3902585096657,31.1000833093169,0,0,46.758057733532,61.2918133285719,108.049871062104
3,1,0,42.8617072754127,49.833551867116,0,0,40.7649325532839,79.2368061376702,120.001738690954
2,1,56.6679772362045,20.5963189620525,60.5265452239083,0,0,0,62.0582975920559,62.0582975920559
1,3,31.4044704781282,38.9760320244317,46.7801459861879,72.8290716577045,43.0062910076231,0,0,115.835362665328
2,1,50.1459299618394,30.7543864613399,20.1353420913599,0,0,0,71.3497691322168,71.3497691322168
2,1,61.5602191667726,38.7013078900054,54.2163210359899,0,0,0,61.3897300062373,61.3897300062373
1,2,0,36.7409471972826,76.4974434462316,66.8881343915615,0,0,0,66.8881343915615
2,1,78.1795327190702,85.6242421191306,63.9512184652041,0,0,0,69.6571234494492,69.6571234494492
3,2,0,18.8351467140229,26.3898467205715,0,0,48.741076614242,0,48.741076614242
3,2,24.6398838922895,68.2158634422307,76.9143117124519,0,0,43.1205315212719,0,43.1205315212719
3,2,0,220.708343449393,20.5830831452249,0,0,40.0668159965426,0,40.0668159965426
2,3,0,55.211677373058,22.9028537630775,0,46.5152753214352,0,0,46.5152753214352
2,1,51.395999157296,64.5287640787325,31.7446441940012,0,0,0,81.5357348588187,81.5357348588187
2,1,0,43.6583172174114,13.7855057697743,0,0,0,69.0045188344968,69.0045188344968
1,2,0,22.850916069001,21.7504622991604,67.6527666846887,0,0,0,67.6527666846887
2,1,0,36.7132943682373,27.6128296969265,0,0,0,73.343991513897,73.343991513897
3,2,0,56.3874242850361,26.0829448015228,0,0,47.3072855290957,0,47.3072855290957
3,2,0,27.7265964448452,78.2569869209952,0,0,47.1790900849737,0,47.1790900849737
1,3,0,37.069589587951,17.2673762133889,76.525344051443,46.8634576676413,0,0,123.388801719084
3,1,0,20.2686181664467,14.6206731442362,0,0,44.1638628602959,67.9923327628357,112.156195623132
3,2,18.5306877656618,28.6461882852018,69.9230322589107,0,0,43.0655646137893,0,43.0655646137893
3,1,0,22.0277410745621,11.7128658760339,0,0,45.9849288291298,72.8232804907143,118.808209319844
3,1,0,65.589279977787,39.5599909731461,0,0,46.9299837923609,67.1234187920618,114.053402584423
3,1,0,60.8610352856999,17.3671118736922,0,0,49.6509042195976,68.450423365454,118.101327585052
2,3,69.1108375253082,29.7998772608116,32.5033121369779,0,43.3701867237687,0,0,43.3701867237687
1,3,0,11.6608531196072,33.0002953112125,65.9085089930596,40.4540275596082,0,0,106.362536552668
3,1,0,36.1215546634419,21.3254395779222,0,0,48.5008426685818,58.5919152031618,107.092757871744
3,1,0,56.297186266921,20.8516845907547,0,0,40.8399998070672,63.513338785592,104.353338592659
3,2,0,24.8034147347405,25.1439216006171,0,0,46.0431505693123,0,46.0431505693123
1,2,42.7448047084791,32.8830134487691,48.3297870481823,71.2287678884342,0,0,0,71.2287678884342
3,1,0,16.018701272904,28.3981935857775,0,0,44.0949978982098,74.468869261619,118.563867159829
2,1,81.718869308671,29.2688144324347,10.4699015338122,0,0,0,64.8747694004699,64.8747694004699
